claim_id,claim_open_date,claim_close_date,date_key_open,date_key_close,customer_id,product_id,supplier_id,root_cause_id,location_id,claim_status,severity_level,cost_impact_usd,quantity_affected,days_to_close,recurrence_flag,claim_type,inspection_stage,defect_code,detected_by,business_unit
CLM002559,2024-09-12,2024-12-01,20240912,20241201,CUST043,PROD016,SUP013,RC004,LOC004,Closed,High,6059.69,24,80,0,Internal Event,Process,D020,System,Supply Chain
CLM002560,2026-03-18,2026-03-30,20260318,20260330,CUST004,PROD007,SUP016,RC008,LOC001,Closed,Low,135.86,20,12,0,Internal Event,Logistics,D005,Inspection,Supply Chain
CLM002561,2026-11-17,2026-12-15,20261117,20261215,CUST019,PROD019,SUP006,RC010,LOC002,Closed,Medium,8000.0,18,28,0,Supplier Claim,Customer Site,D020,Inspection,Operations
CLM002562,2026-02-23,2026-04-29,20260223,20260429,CUST039,PROD011,SUP016,RC008,LOC006,Closed,Low,1500.0,8,65,0,Customer Claim,Logistics,D002,Inspection,Industrial
CLM002563,2024-05-19,,20240519,,CUST004,PROD015,SUP010,RC003,LOC003,In Analysis,High,34810.16,18,,1,Customer Claim,Incoming,D017,Inspection,Industrial
CLM002564,2024-04-17,,20240417,,CUST012,PROD013,SUP015,RC002,LOC005,Open,Medium,3471.8,22,,0,Supplier Claim,Final Inspection,D012,System,Supply Chain
CLM002565,2025-06-11,2025-07-25,20250611,20250725,CUST054,PROD005,SUP011,RC002,LOC007,Closed,High,7305.25,23,44,1,Customer Claim,Process,D008,Inspection,Supply Chain
CLM002566,2025-04-25,2025-05-08,20250425,20250508,CUST032,PROD007,SUP002,RC001,LOC008,Closed,Medium,1863.83,28,13,1,Internal Event,Process,D002,System,Operations
CLM002567,2026-04-15,2026-04-30,20260415,20260430,CUST037,PROD016,SUP015,RC007,LOC001,Closed,High,13601.76,14,15,0,Customer Claim,Incoming,D010,Operator,Operations
CLM002568,2025-12-15,2025-12-29,20251215,20251229,CUST032,PROD016,SUP013,RC006,LOC001,Closed,Low,390.14,19,14,0,Internal Event,Final Inspection,D013,Customer,Industrial
CLM002569,2026-03-03,,20260303,,CUST034,PROD001,SUP015,RC005,LOC002,Open,Low,492.15,18,,0,Customer Claim,Process,D001,Inspection,Supply Chain
CLM002570,2025-01-29,2025-02-16,20250129,20250216,CUST057,PROD024,SUP009,RC003,LOC004,Closed,Medium,4081.32,28,18,0,Supplier Claim,Process,D016,System,Industrial
CLM002571,2025-11-16,2026-01-05,20251116,20260105,CUST018,PROD020,SUP012,RC004,LOC004,Closed,High,25000.0,13,50,0,Customer Claim,Process,D018,Customer,Industrial
CLM002572,2024-07-21,,20240721,,CUST057,PROD021,SUP011,RC007,LOC005,Pending,Medium,1000.0,14,,0,Internal Event,Incoming,D002,Customer,Industrial
CLM002573,2026-12-12,,20261212,,CUST055,PROD011,SUP008,RC008,LOC007,Open,Medium,3559.93,25,,0,Customer Claim,Logistics,D017,System,Industrial
CLM002574,2024-05-21,,20240521,,CUST057,PROD009,SUP005,RC006,LOC003,Pending,Critical,30070.57,23,,0,Customer Claim,Final Inspection,D014,Customer,Industrial
CLM002575,2023-07-14,2023-07-23,20230714,20230723,CUST051,PROD019,SUP009,RC008,LOC001,Closed,Low,245.95,23,9,1,Internal Event,Customer Site,D007,Operator,Operations
CLM002576,2024-11-18,2024-11-21,20241118,20241121,CUST056,PROD007,SUP014,RC011,LOC008,Closed,Low,1500.0,18,3,0,Internal Event,Incoming,D008,Inspection,Industrial
CLM002577,2026-07-23,2026-08-24,20260723,20260824,CUST020,PROD006,SUP007,RC011,LOC005,Closed,High,5000.0,26,32,1,Customer Claim,Customer Site,D011,Customer,Industrial
CLM002578,2026-11-29,2026-12-29,20261129,20261229,CUST039,PROD004,SUP005,RC012,LOC003,Closed,Medium,4903.44,25,30,0,Internal Event,Final Inspection,D015,Inspection,Operations
CLM002579,2026-03-23,,20260323,,CUST041,PROD014,SUP008,RC007,LOC001,Pending,Medium,8000.0,18,,0,Customer Claim,Incoming,D006,Inspection,Operations
CLM002580,2024-10-23,,20241023,,CUST036,PROD017,SUP009,RC002,LOC005,In Analysis,Medium,8000.0,24,,1,Customer Claim,Process,D001,Inspection,Supply Chain
CLM002581,2025-07-04,2025-07-13,20250704,20250713,CUST045,PROD021,SUP009,RC007,LOC003,Closed,Low,368.01,18,9,0,Customer Claim,Incoming,D009,System,Operations
CLM002582,2025-09-17,2025-09-19,20250917,20250919,CUST038,PROD024,SUP006,RC012,LOC001,Closed,Low,328.53,21,2,1,Internal Event,Process,D017,System,Operations
CLM002583,2026-02-21,,20260221,,CUST010,PROD017,SUP008,RC007,LOC003,Open,Low,235.11,27,,0,Customer Claim,Incoming,D005,Operator,Industrial
CLM002584,2025-04-02,,20250402,,CUST050,PROD003,SUP007,RC012,LOC008,In Analysis,High,7791.41,21,,0,Customer Claim,Process,D012,Inspection,Industrial
CLM002585,2024-05-09,2024-05-17,20240509,20240517,CUST034,PROD012,SUP006,RC009,LOC003,Closed,Low,144.05,21,8,0,Internal Event,Customer Site,D001,Customer,Operations
CLM002586,2023-12-10,2023-12-14,20231210,20231214,CUST002,PROD020,SUP015,RC006,LOC004,Closed,Low,243.13,18,4,0,Customer Claim,Customer Site,D008,Inspection,Operations
CLM002587,2023-01-15,2023-02-28,20230115,20230228,CUST031,PROD017,SUP016,RC010,LOC008,Closed,Medium,1010.77,18,44,1,Customer Claim,Customer Site,D010,Operator,Industrial
CLM002588,2026-12-29,,20261229,,CUST054,PROD011,SUP007,RC010,LOC004,Open,Low,221.13,17,,0,Customer Claim,Final Inspection,D014,Customer,Operations
CLM002589,2026-07-28,,20260728,,CUST058,PROD025,SUP009,RC003,LOC007,Open,Low,688.66,27,,1,Customer Claim,Incoming,D014,System,Industrial
CLM002590,2025-07-20,2025-07-30,20250720,20250730,CUST047,PROD018,SUP014,RC006,LOC007,Closed,Low,603.03,13,10,1,Internal Event,Process,D001,Inspection,Operations
CLM002591,2026-10-16,2026-12-31,20261016,20261231,CUST052,PROD014,SUP008,RC002,LOC008,Closed,High,8686.87,20,76,0,Customer Claim,Customer Site,D015,Audit,Industrial
CLM002592,2026-04-14,2026-05-20,20260414,20260520,CUST012,PROD023,SUP013,RC012,LOC008,Closed,Medium,1000.0,19,36,1,Customer Claim,Process,D010,Audit,Operations
CLM002593,2024-04-20,2024-07-12,20240420,20240712,CUST002,PROD002,SUP013,RC010,LOC005,Closed,High,5000.0,13,83,0,Internal Event,Customer Site,D008,Customer,Supply Chain
CLM002594,2024-01-06,2024-01-19,20240106,20240119,CUST045,PROD006,SUP005,RC003,LOC006,Closed,Medium,1000.0,20,13,0,Supplier Claim,Final Inspection,D004,System,Industrial
CLM002595,2023-09-10,2023-10-06,20230910,20231006,CUST043,PROD013,SUP006,RC010,LOC002,Closed,Medium,8000.0,20,26,0,Customer Claim,Process,D006,Inspection,Operations
CLM002596,2026-06-22,2026-06-29,20260622,20260629,CUST037,PROD007,SUP008,RC004,LOC004,Closed,Low,1195.75,23,7,1,Customer Claim,Process,D005,Inspection,Industrial
CLM002597,2025-09-06,2025-10-20,20250906,20251020,CUST034,PROD020,SUP009,RC004,LOC006,Closed,Medium,1289.26,23,44,0,Customer Claim,Process,D015,Inspection,Industrial
CLM002598,2023-10-25,2023-11-08,20231025,20231108,CUST029,PROD003,SUP008,RC008,LOC002,Closed,Low,1058.32,19,14,1,Supplier Claim,Logistics,D009,System,Supply Chain
CLM002599,2023-10-02,2023-12-14,20231002,20231214,CUST026,PROD017,SUP011,RC007,LOC004,Closed,High,8891.2,19,73,0,Customer Claim,Incoming,D009,Operator,Operations
CLM002600,2024-12-29,2025-01-07,20241229,20250107,CUST058,PROD001,SUP005,RC010,LOC001,Closed,Low,1329.07,19,9,0,Supplier Claim,Final Inspection,D006,Inspection,Operations
CLM002601,2024-04-20,2024-05-06,20240420,20240506,CUST012,PROD001,SUP004,RC001,LOC007,Closed,High,25000.0,20,16,0,Customer Claim,Process,D019,System,Industrial
CLM002602,2023-03-09,,20230309,,CUST044,PROD012,SUP005,RC008,LOC008,In Analysis,Medium,3266.62,23,,1,Internal Event,Customer Site,D005,Inspection,Supply Chain
CLM002603,2023-06-19,2023-06-27,20230619,20230627,CUST059,PROD015,SUP008,RC006,LOC004,Closed,Low,1500.0,18,8,0,Supplier Claim,Process,D013,Operator,Operations
CLM002604,2026-10-24,2026-11-16,20261024,20261116,CUST022,PROD006,SUP018,RC002,LOC007,Closed,Medium,4865.47,14,23,0,Customer Claim,Final Inspection,D019,Audit,Operations
CLM002605,2023-07-06,2023-07-13,20230706,20230713,CUST033,PROD019,SUP006,RC008,LOC008,Closed,Low,317.76,17,7,0,Internal Event,Customer Site,D012,Customer,Industrial
CLM002606,2026-09-11,2026-09-13,20260911,20260913,CUST043,PROD008,SUP003,RC002,LOC002,Closed,Low,965.43,12,2,1,Customer Claim,Process,D007,Audit,Industrial
CLM002607,2023-06-25,2023-06-26,20230625,20230626,CUST003,PROD002,SUP002,RC006,LOC008,Closed,Low,114.48,21,1,1,Internal Event,Final Inspection,D008,Customer,Industrial
CLM002608,2025-02-06,2025-03-06,20250206,20250306,CUST017,PROD015,SUP014,RC012,LOC006,Closed,Medium,5213.35,17,28,0,Supplier Claim,Customer Site,D002,Inspection,Operations
CLM002609,2023-09-08,2023-10-04,20230908,20231004,CUST042,PROD006,SUP006,RC003,LOC001,Closed,Medium,2054.84,21,26,0,Customer Claim,Incoming,D012,Operator,Industrial
CLM002610,2024-09-09,2024-12-19,20240909,20241219,CUST039,PROD017,SUP002,RC006,LOC008,Closed,High,15891.75,17,101,0,Customer Claim,Process,D020,Inspection,Industrial
CLM002611,2024-12-29,2025-01-31,20241229,20250131,CUST039,PROD020,SUP001,RC002,LOC001,Closed,Medium,3637.85,16,33,0,Customer Claim,Customer Site,D014,System,Supply Chain
CLM002612,2025-05-22,2025-05-30,20250522,20250530,CUST019,PROD003,SUP002,RC004,LOC008,Closed,Low,544.6,24,8,0,Internal Event,Process,D017,System,Operations
CLM002613,2023-06-15,,20230615,,CUST015,PROD013,SUP012,RC010,LOC006,Open,Medium,2542.48,21,,0,Customer Claim,Process,D014,Inspection,Industrial
CLM002614,2023-09-15,2023-09-29,20230915,20230929,CUST046,PROD017,SUP016,RC003,LOC001,Closed,Low,100.0,18,14,1,Customer Claim,Incoming,D007,Customer,Industrial
CLM002615,2024-04-16,2024-04-24,20240416,20240424,CUST046,PROD013,SUP013,RC005,LOC006,Closed,Medium,4658.55,16,8,1,Internal Event,Customer Site,D020,Audit,Industrial
CLM002616,2023-07-03,2023-08-03,20230703,20230803,CUST008,PROD001,SUP001,RC008,LOC005,Closed,Medium,1183.66,14,31,0,Supplier Claim,Logistics,D018,Audit,Supply Chain
CLM002617,2024-12-10,2025-02-03,20241210,20250203,CUST020,PROD020,SUP013,RC001,LOC003,Closed,High,10520.29,18,55,0,Internal Event,Final Inspection,D008,System,Industrial
CLM002618,2025-10-31,2025-11-09,20251031,20251109,CUST031,PROD017,SUP015,RC002,LOC001,Closed,Medium,6036.73,16,9,0,Supplier Claim,Process,D002,Inspection,Operations
CLM002619,2026-09-16,2026-12-31,20260916,20261231,CUST046,PROD021,SUP014,RC007,LOC001,Closed,High,9467.23,20,106,1,Customer Claim,Incoming,D001,Inspection,Supply Chain
CLM002620,2026-09-23,2026-11-12,20260923,20261112,CUST042,PROD014,SUP006,RC007,LOC004,Closed,High,6194.93,16,50,0,Customer Claim,Incoming,D011,Customer,Industrial
CLM002621,2025-10-25,2025-11-03,20251025,20251103,CUST008,PROD001,SUP009,RC003,LOC005,Closed,Medium,2145.98,23,9,0,Customer Claim,Incoming,D020,Operator,Operations
CLM002622,2024-10-02,,20241002,,CUST053,PROD014,SUP011,RC001,LOC004,Pending,High,14244.15,22,,0,Internal Event,Process,D015,Operator,Operations
CLM002623,2026-02-05,,20260205,,CUST039,PROD016,SUP017,RC007,LOC003,Pending,Medium,2973.43,22,,1,Customer Claim,Incoming,D019,Operator,Industrial
CLM002624,2025-07-19,2025-10-06,20250719,20251006,CUST040,PROD016,SUP002,RC005,LOC005,Closed,High,5045.7,12,79,1,Customer Claim,Final Inspection,D001,Inspection,Supply Chain
CLM002625,2024-10-06,2024-10-15,20241006,20241015,CUST018,PROD009,SUP014,RC006,LOC004,Closed,Low,719.59,21,9,0,Customer Claim,Final Inspection,D006,Operator,Supply Chain
CLM002626,2024-05-16,2024-07-26,20240516,20240726,CUST021,PROD021,SUP009,RC008,LOC003,Closed,High,8084.86,21,71,0,Internal Event,Customer Site,D011,Customer,Supply Chain
CLM002627,2023-04-04,2023-06-18,20230404,20230618,CUST002,PROD015,SUP007,RC007,LOC005,Closed,High,10357.54,21,75,0,Internal Event,Incoming,D013,System,Operations
CLM002628,2024-02-25,,20240225,,CUST058,PROD014,SUP011,RC001,LOC002,Open,Medium,1480.44,18,,0,Customer Claim,Customer Site,D008,Inspection,Supply Chain
CLM002629,2025-08-11,,20250811,,CUST017,PROD008,SUP016,RC006,LOC005,In Analysis,Low,190.01,26,,1,Internal Event,Final Inspection,D009,Audit,Industrial
CLM002630,2024-11-16,,20241116,,CUST056,PROD001,SUP018,RC006,LOC005,Pending,Medium,1000.0,17,,0,Customer Claim,Process,D010,Operator,Supply Chain
CLM002631,2023-06-02,,20230602,,CUST028,PROD003,SUP005,RC009,LOC004,Pending,Medium,6757.94,21,,0,Customer Claim,Logistics,D006,Audit,Operations
CLM002632,2025-01-27,2025-02-07,20250127,20250207,CUST039,PROD015,SUP001,RC001,LOC007,Closed,Low,390.97,25,11,1,Internal Event,Final Inspection,D020,System,Supply Chain
CLM002633,2023-11-18,2023-12-31,20231118,20231231,CUST045,PROD018,SUP015,RC005,LOC005,Closed,Medium,2869.75,16,43,1,Internal Event,Final Inspection,D006,Inspection,Operations
CLM002634,2026-06-03,2026-07-07,20260603,20260707,CUST025,PROD005,SUP009,RC003,LOC006,Closed,Medium,3053.04,29,34,1,Supplier Claim,Final Inspection,D006,Inspection,Operations
CLM002635,2026-10-02,,20261002,,CUST023,PROD008,SUP016,RC002,LOC005,Pending,Low,315.48,21,,0,Customer Claim,Process,D002,Audit,Industrial
CLM002636,2023-07-25,,20230725,,CUST046,PROD014,SUP001,RC004,LOC004,Open,Low,419.75,14,,0,Internal Event,Process,D003,Operator,Industrial
CLM002637,2025-06-02,2025-07-15,20250602,20250715,CUST036,PROD008,SUP006,RC003,LOC003,Closed,Medium,8000.0,26,43,0,Customer Claim,Incoming,D012,Inspection,Operations
CLM002638,2024-05-28,2024-06-07,20240528,20240607,CUST011,PROD004,SUP006,RC001,LOC007,Closed,Low,760.72,16,10,0,Customer Claim,Customer Site,D012,System,Supply Chain
CLM002639,2025-06-22,2025-07-14,20250622,20250714,CUST012,PROD024,SUP005,RC001,LOC007,Closed,High,6855.83,18,22,1,Customer Claim,Incoming,D004,Operator,Operations
CLM002640,2023-05-16,2023-05-28,20230516,20230528,CUST049,PROD003,SUP006,RC003,LOC002,Closed,Low,394.07,20,12,1,Supplier Claim,Final Inspection,D008,Customer,Supply Chain
CLM002641,2025-03-20,2025-03-31,20250320,20250331,CUST052,PROD004,SUP014,RC005,LOC006,Closed,Medium,2730.2,13,11,0,Customer Claim,Final Inspection,D018,System,Industrial
CLM002642,2026-11-12,2026-12-22,20261112,20261222,CUST025,PROD021,SUP003,RC008,LOC008,Closed,Medium,8000.0,27,40,0,Internal Event,Customer Site,D001,Customer,Industrial
CLM002643,2023-12-26,2024-01-21,20231226,20240121,CUST005,PROD015,SUP010,RC009,LOC001,Closed,Medium,1099.67,22,26,0,Internal Event,Logistics,D014,Inspection,Operations
CLM002644,2024-10-23,2024-12-02,20241023,20241202,CUST002,PROD019,SUP005,RC009,LOC004,Closed,Medium,3201.5,15,40,0,Customer Claim,Customer Site,D015,Audit,Supply Chain
CLM002645,2024-04-07,,20240407,,CUST003,PROD008,SUP018,RC010,LOC001,In Analysis,Low,483.02,21,,0,Supplier Claim,Process,D019,Customer,Supply Chain
CLM002646,2025-04-14,,20250414,,CUST029,PROD004,SUP009,RC006,LOC004,In Analysis,Medium,3474.1,26,,0,Customer Claim,Customer Site,D012,Operator,Supply Chain
CLM002647,2026-05-23,,20260523,,CUST025,PROD024,SUP005,RC012,LOC006,Open,Low,511.21,17,,1,Internal Event,Incoming,D013,Operator,Operations
CLM002648,2025-05-21,2025-06-28,20250521,20250628,CUST051,PROD008,SUP008,RC005,LOC001,Closed,Medium,8000.0,17,38,0,Internal Event,Final Inspection,D012,System,Supply Chain
CLM002649,2026-09-16,2026-10-26,20260916,20261026,CUST019,PROD002,SUP008,RC009,LOC006,Closed,Medium,8000.0,20,40,0,Customer Claim,Customer Site,D007,Operator,Operations
CLM002650,2025-12-28,,20251228,,CUST053,PROD002,SUP005,RC007,LOC006,In Analysis,High,6121.72,13,,1,Supplier Claim,Incoming,D001,Audit,Industrial
CLM002651,2026-09-09,2026-09-21,20260909,20260921,CUST016,PROD011,SUP010,RC002,LOC006,Closed,Low,100.0,23,12,1,Customer Claim,Customer Site,D002,System,Industrial
CLM002652,2025-12-25,,20251225,,CUST004,PROD022,SUP009,RC006,LOC001,In Analysis,Low,3204.72,21,,1,Customer Claim,Process,D008,Customer,Industrial
CLM002653,2024-08-12,2025-02-20,20240812,20250220,CUST047,PROD004,SUP012,RC001,LOC004,Closed,Critical,120000.0,20,192,0,Customer Claim,Final Inspection,D004,Audit,Supply Chain
CLM002654,2025-06-10,2025-07-15,20250610,20250715,CUST056,PROD003,SUP001,RC007,LOC005,Closed,Medium,1379.15,19,35,1,Customer Claim,Incoming,D002,Customer,Supply Chain
CLM002655,2023-12-30,2024-01-03,20231230,20240103,CUST008,PROD009,SUP009,RC010,LOC005,Closed,Low,363.27,23,4,0,Customer Claim,Final Inspection,D011,Operator,Supply Chain
CLM002656,2025-08-17,2025-11-14,20250817,20251114,CUST030,PROD008,SUP010,RC002,LOC005,Closed,High,12365.44,29,89,1,Internal Event,Customer Site,D014,System,Supply Chain
CLM002657,2024-07-16,2024-10-06,20240716,20241006,CUST034,PROD020,SUP006,RC009,LOC004,Closed,High,25000.0,21,82,1,Customer Claim,Logistics,D009,Audit,Operations
CLM002658,2024-07-05,,20240705,,CUST032,PROD006,SUP011,RC005,LOC008,Open,Low,1035.55,19,,1,Internal Event,Process,D001,Audit,Industrial
CLM002659,2023-05-21,2023-05-24,20230521,20230524,CUST052,PROD006,SUP007,RC004,LOC008,Closed,Low,106.83,24,3,0,Customer Claim,Process,D007,Inspection,Industrial
CLM002660,2024-07-11,2025-06-29,20240711,20250629,CUST024,PROD019,SUP003,RC010,LOC002,Closed,Critical,32503.22,15,353,0,Customer Claim,Final Inspection,D006,Inspection,Supply Chain
CLM002661,2026-05-05,2026-05-31,20260505,20260531,CUST026,PROD011,SUP005,RC005,LOC005,Closed,Medium,8000.0,11,26,0,Customer Claim,Final Inspection,D002,Customer,Supply Chain
CLM002662,2026-08-19,2026-08-26,20260819,20260826,CUST053,PROD013,SUP013,RC007,LOC002,Closed,Low,1500.0,22,7,0,Customer Claim,Incoming,D001,Customer,Supply Chain
CLM002663,2024-02-29,,20240229,,CUST060,PROD021,SUP004,RC006,LOC008,Open,High,5000.0,12,,1,Customer Claim,Process,D009,Operator,Supply Chain
CLM002664,2025-03-10,2025-03-23,20250310,20250323,CUST005,PROD021,SUP005,RC001,LOC005,Closed,Low,1355.48,21,13,0,Internal Event,Final Inspection,D011,System,Supply Chain
CLM002665,2026-09-23,,20260923,,CUST040,PROD011,SUP010,RC003,LOC007,Open,High,5000.0,25,,0,Internal Event,Incoming,D019,Inspection,Industrial
CLM002666,2024-08-07,2024-08-16,20240807,20240816,CUST046,PROD004,SUP003,RC011,LOC004,Closed,Low,444.72,24,9,0,Customer Claim,Process,D011,Inspection,Supply Chain
CLM002667,2023-10-15,,20231015,,CUST058,PROD008,SUP018,RC007,LOC003,In Analysis,Critical,120000.0,19,,0,Supplier Claim,Incoming,D005,System,Supply Chain
CLM002668,2024-06-15,2024-07-17,20240615,20240717,CUST045,PROD002,SUP004,RC005,LOC004,Closed,Medium,1379.58,15,32,0,Internal Event,Final Inspection,D018,Operator,Industrial
CLM002669,2024-06-27,2024-07-11,20240627,20240711,CUST053,PROD022,SUP016,RC003,LOC006,Closed,Medium,8000.0,15,14,1,Supplier Claim,Incoming,D011,Customer,Industrial
CLM002670,2024-05-02,,20240502,,CUST049,PROD004,SUP013,RC001,LOC006,Open,Medium,2224.58,15,,1,Customer Claim,Final Inspection,D016,Audit,Supply Chain
CLM002671,2026-12-30,,20261230,,CUST042,PROD010,SUP002,RC006,LOC007,Open,Low,175.39,21,,1,Internal Event,Process,D002,Inspection,Operations
CLM002672,2024-10-07,2024-10-12,20241007,20241012,CUST012,PROD023,SUP001,RC001,LOC003,Closed,Low,210.82,22,5,1,Internal Event,Customer Site,D019,Inspection,Industrial
CLM002673,2026-10-27,2026-11-01,20261027,20261101,CUST043,PROD016,SUP016,RC010,LOC003,Closed,Low,209.78,25,5,0,Supplier Claim,Process,D014,Customer,Industrial
CLM002674,2025-02-13,2025-02-15,20250213,20250215,CUST007,PROD002,SUP017,RC001,LOC001,Closed,Low,100.0,21,2,0,Internal Event,Process,D015,Audit,Industrial
CLM002675,2025-06-06,,20250606,,CUST054,PROD008,SUP009,RC007,LOC004,Open,Low,192.98,21,,0,Supplier Claim,Process,D012,Customer,Supply Chain
CLM002676,2026-07-26,2026-08-28,20260726,20260828,CUST028,PROD015,SUP001,RC004,LOC004,Closed,High,16560.69,18,33,0,Customer Claim,Process,D014,Customer,Industrial
CLM002677,2023-07-07,,20230707,,CUST032,PROD010,SUP006,RC003,LOC007,Open,Low,4870.27,29,,1,Supplier Claim,Process,D006,Audit,Operations
CLM002678,2023-11-13,2023-12-08,20231113,20231208,CUST053,PROD017,SUP013,RC012,LOC003,Closed,Medium,4872.83,24,25,0,Customer Claim,Process,D014,Customer,Operations
CLM002679,2026-04-12,2026-05-17,20260412,20260517,CUST026,PROD020,SUP008,RC007,LOC005,Closed,High,11268.98,21,35,0,Customer Claim,Incoming,D017,Inspection,Industrial
CLM002680,2025-10-25,,20251025,,CUST045,PROD013,SUP016,RC003,LOC006,In Analysis,Low,100.0,19,,0,Supplier Claim,Process,D019,Inspection,Industrial
CLM002681,2023-08-23,2023-09-06,20230823,20230906,CUST040,PROD020,SUP018,RC002,LOC006,Closed,Low,954.96,24,14,0,Customer Claim,Final Inspection,D015,System,Operations
CLM002682,2026-06-18,2026-07-28,20260618,20260728,CUST018,PROD024,SUP017,RC004,LOC004,Closed,Medium,3320.54,25,40,1,Internal Event,Process,D009,System,Industrial
CLM002683,2026-06-20,2026-07-21,20260620,20260721,CUST015,PROD002,SUP009,RC011,LOC002,Closed,Medium,2884.18,18,31,0,Internal Event,Process,D018,Operator,Operations
CLM002684,2024-05-28,2024-06-04,20240528,20240604,CUST037,PROD009,SUP005,RC007,LOC006,Closed,Medium,1222.75,19,7,1,Supplier Claim,Process,D018,Audit,Supply Chain
CLM002685,2026-07-17,2026-08-16,20260717,20260816,CUST050,PROD007,SUP013,RC002,LOC001,Closed,Medium,8000.0,14,30,0,Customer Claim,Incoming,D011,Audit,Operations
CLM002686,2024-11-08,,20241108,,CUST021,PROD019,SUP002,RC006,LOC007,Open,Medium,1352.25,19,,1,Internal Event,Customer Site,D009,Inspection,Industrial
CLM002687,2025-12-21,2026-01-08,20251221,20260108,CUST053,PROD021,SUP002,RC001,LOC003,Closed,Medium,1617.87,18,18,0,Customer Claim,Final Inspection,D018,System,Operations
